date,month,quarter,year,department,daily_cost,sessions,tokens_used,monthly_budget,cumulative_monthly_cost,budget_used_pct
2024-09-26,2024-09,Q3 2024,2024,Sales,1.0536,20,307018,90,12.9685,14.41
2024-09-27,2024-09,Q3 2024,2024,Sales,0.8465,16,247339,90,13.815,15.35
2024-09-30,2024-09,Q3 2024,2024,Sales,0.6778,13,198743,90,14.4928,16.1
2024-10-01,2024-10,Q4 2024,2024,Sales,0.6767,11,167037,90,0.6767,0.75
2024-10-02,2024-10,Q4 2024,2024,Sales,1.1153,23,350133,90,1.792,1.99
2024-10-03,2024-10,Q4 2024,2024,Sales,1.2497,28,446696,90,3.0417,3.38
2024-10-04,2024-10,Q4 2024,2024,Sales,1.4187,23,345482,90,4.4604,4.96
2024-10-07,2024-10,Q4 2024,2024,Sales,1.0129,20,353819,90,5.4733,6.08
2024-10-08,2024-10,Q4 2024,2024,Sales,1.7812,26,446335,90,7.2545,8.06
2024-10-09,2024-10,Q4 2024,2024,Sales,0.8937,18,280233,90,8.1482,9.05
2024-10-10,2024-10,Q4 2024,2024,Sales,1.0217,21,342769,90,9.1699,10.19
2024-10-11,2024-10,Q4 2024,2024,Sales,0.9379,16,223712,90,10.1078,11.23
2024-10-12,2024-10,Q4 2024,2024,Sales,0.2329,4,63978,90,10.3407,11.49
2024-10-13,2024-10,Q4 2024,2024,Sales,0.2351,5,69324,90,10.5758,11.75
2024-10-14,2024-10,Q4 2024,2024,Sales,1.5581,20,306524,90,12.1339,13.48
2024-10-15,2024-10,Q4 2024,2024,Sales,1.2752,18,275280,90,13.4091,14.9
2024-10-16,2024-10,Q4 2024,2024,Sales,1.6304,21,367855,90,15.0395,16.71
2024-10-17,2024-10,Q4 2024,2024,Sales,1.8856,32,505937,90,16.9251,18.81
2024-10-18,2024-10,Q4 2024,2024,Sales,1.0768,20,345741,90,18.0019,20.0
2024-10-19,2024-10,Q4 2024,2024,Sales,0.1156,10,171941,90,18.1175,20.13
2024-10-20,2024-10,Q4 2024,2024,Sales,0.1793,4,71307,90,18.2968,20.33
2024-10-21,2024-10,Q4 2024,2024,Sales,1.1619,21,318076,90,19.4587,21.62
2024-10-22,2024-10,Q4 2024,2024,Sales,0.7982,14,230723,90,20.2569,22.51
2024-10-23,2024-10,Q4 2024,2024,Sales,1.5187,26,407236,90,21.7756,24.2
2024-10-24,2024-10,Q4 2024,2024,Sales,1.0504,19,316813,90,22.826,25.36
2024-10-25,2024-10,Q4 2024,2024,Sales,1.1932,18,252883,90,24.0192,26.69
2024-10-27,2024-10,Q4 2024,2024,Sales,0.2393,4,48388,90,24.2585,26.95
2024-10-28,2024-10,Q4 2024,2024,Sales,0.7825,17,255993,90,25.041,27.82
2024-10-29,2024-10,Q4 2024,2024,Sales,0.881,18,268818,90,25.922,28.8
2024-10-30,2024-10,Q4 2024,2024,Sales,1.2005,16,225881,90,27.1225,30.14
2024-10-31,2024-10,Q4 2024,2024,Sales,0.915,24,374212,90,28.0375,31.15
2024-11-01,2024-11,Q4 2024,2024,Sales,2.4385,34,638121,90,2.4385,2.71
2024-11-02,2024-11,Q4 2024,2024,Sales,0.34,10,190989,90,2.7785,3.09
2024-11-04,2024-11,Q4 2024,2024,Sales,1.3991,17,278482,90,4.1776,4.64
2024-11-05,2024-11,Q4 2024,2024,Sales,1.2538,19,319193,90,5.4314,6.03
2024-11-06,2024-11,Q4 2024,2024,Sales,2.7899,29,554593,90,8.2213,9.13
2024-11-07,2024-11,Q4 2024,2024,Sales,2.4672,32,528804,90,10.6885,11.88
2024-11-08,2024-11,Q4 2024,2024,Sales,1.7866,26,444213,90,12.4751,13.86
2024-11-09,2024-11,Q4 2024,2024,Sales,0.2207,3,60521,90,12.6958,14.11
2024-11-10,2024-11,Q4 2024,2024,Sales,0.3509,4,68453,90,13.0467,14.5
2024-11-11,2024-11,Q4 2024,2024,Sales,1.4466,23,384528,90,14.4933,16.1
2024-11-12,2024-11,Q4 2024,2024,Sales,2.442,33,605963,90,16.9353,18.82
2024-11-13,2024-11,Q4 2024,2024,Sales,1.4768,24,406192,90,18.4121,20.46
2024-11-14,2024-11,Q4 2024,2024,Sales,1.9357,31,564886,90,20.3478,22.61
2024-11-15,2024-11,Q4 2024,2024,Sales,1.6096,26,497532,90,21.9574,24.4
2024-11-16,2024-11,Q4 2024,2024,Sales,0.1993,3,44488,90,22.1567,24.62
2024-11-17,2024-11,Q4 2024,2024,Sales,0.0007,1,8266,90,22.1574,24.62
2024-11-18,2024-11,Q4 2024,2024,Sales,2.1891,35,652360,90,24.3465,27.05
2024-11-19,2024-11,Q4 2024,2024,Sales,1.3409,22,383303,90,25.6874,28.54
2024-11-20,2024-11,Q4 2024,2024,Sales,2.1389,33,568584,90,27.8263,30.92
2024-11-21,2024-11,Q4 2024,2024,Sales,1.6475,22,419025,90,29.4738,32.75
2024-11-22,2024-11,Q4 2024,2024,Sales,1.6184,21,366993,90,31.0922,34.55
2024-11-23,2024-11,Q4 2024,2024,Sales,0.1621,3,60592,90,31.2543,34.73
2024-11-25,2024-11,Q4 2024,2024,Sales,1.2762,25,441837,90,32.5305,36.15
2024-11-26,2024-11,Q4 2024,2024,Sales,0.3893,15,258863,90,32.9198,36.58
2024-11-27,2024-11,Q4 2024,2024,Sales,0.9887,17,281948,90,33.9085,37.68
2024-11-28,2024-11,Q4 2024,2024,Sales,0.816,23,384132,90,34.7245,38.58
2024-11-29,2024-11,Q4 2024,2024,Sales,1.6868,24,428944,90,36.4113,40.46
2024-11-30,2024-11,Q4 2024,2024,Sales,0.1572,2,43781,90,36.5685,40.63
2024-12-01,2024-12,Q4 2024,2024,Sales,0.7494,10,190301,90,0.7494,0.83
2024-12-02,2024-12,Q4 2024,2024,Sales,3.3452,35,691899,90,4.0946,4.55
2024-12-03,2024-12,Q4 2024,2024,Sales,1.6699,26,450303,90,5.7645,6.4
2024-12-04,2024-12,Q4 2024,2024,Sales,1.6356,26,458754,90,7.4001,8.22
2024-12-05,2024-12,Q4 2024,2024,Sales,1.9197,22,451450,90,9.3198,10.36
2024-12-06,2024-12,Q4 2024,2024,Sales,0.9531,30,540892,90,10.2729,11.41
2024-12-09,2024-12,Q4 2024,2024,Sales,2.3375,28,477479,90,12.6104,14.01
2024-12-10,2024-12,Q4 2024,2024,Sales,1.9598,27,445164,90,14.5702,16.19
2024-12-11,2024-12,Q4 2024,2024,Sales,1.6339,30,535325,90,16.2041,18.0
2024-12-12,2024-12,Q4 2024,2024,Sales,2.2426,34,602649,90,18.4467,20.5
2024-12-13,2024-12,Q4 2024,2024,Sales,2.0033,21,448538,90,20.45,22.72
2024-12-14,2024-12,Q4 2024,2024,Sales,0.2007,6,124330,90,20.6507,22.95
2024-12-16,2024-12,Q4 2024,2024,Sales,1.2634,27,387975,90,21.9141,24.35
2024-12-17,2024-12,Q4 2024,2024,Sales,2.4753,39,731254,90,24.3894,27.1
2024-12-18,2024-12,Q4 2024,2024,Sales,1.3558,27,497386,90,25.7452,28.61
2024-12-19,2024-12,Q4 2024,2024,Sales,4.9365,29,495435,90,30.6817,34.09
2024-12-20,2024-12,Q4 2024,2024,Sales,4.1131,29,549618,90,34.7948,38.66
2024-12-21,2024-12,Q4 2024,2024,Sales,1.4146,8,185523,90,36.2094,40.23
2024-12-22,2024-12,Q4 2024,2024,Sales,0.0222,6,102431,90,36.2316,40.26
2024-12-23,2024-12,Q4 2024,2024,Sales,3.2903,34,656105,90,39.5219,43.91
2024-12-24,2024-12,Q4 2024,2024,Sales,5.032,34,684977,90,44.5539,49.5
2024-12-25,2024-12,Q4 2024,2024,Sales,2.2615,26,459976,90,46.8154,52.02
2024-12-26,2024-12,Q4 2024,2024,Sales,4.7365,32,602445,90,51.5519,57.28
2024-12-27,2024-12,Q4 2024,2024,Sales,2.8634,26,527144,90,54.4153,60.46
2024-12-28,2024-12,Q4 2024,2024,Sales,1.1676,5,96995,90,55.5829,61.76
2024-12-29,2024-12,Q4 2024,2024,Sales,0.4923,3,45988,90,56.0752,62.31
2024-12-30,2024-12,Q4 2024,2024,Sales,5.1743,22,397971,90,61.2495,68.05
2024-12-31,2024-12,Q4 2024,2024,Sales,1.247,25,406661,90,62.4965,69.44
2025-01-01,2025-01,Q1 2025,2025,Sales,5.1084,27,565376,90,5.1084,5.68
2025-01-02,2025-01,Q1 2025,2025,Sales,4.8491,33,688125,90,9.9575,11.06
2025-01-03,2025-01,Q1 2025,2025,Sales,4.4955,29,632103,90,14.453,16.06
2025-01-05,2025-01,Q1 2025,2025,Sales,0.302,8,170727,90,14.755,16.39
2025-01-06,2025-01,Q1 2025,2025,Sales,8.7409,41,811257,90,23.4959,26.11
2025-01-07,2025-01,Q1 2025,2025,Sales,5.3994,40,815740,90,28.8953,32.11
2025-01-08,2025-01,Q1 2025,2025,Sales,6.2707,46,932415,90,35.166,39.07
2025-01-09,2025-01,Q1 2025,2025,Sales,4.63,35,693242,90,39.796,44.22
2025-01-10,2025-01,Q1 2025,2025,Sales,4.0278,27,540353,90,43.8238,48.69
2025-01-11,2025-01,Q1 2025,2025,Sales,1.9982,7,169970,90,45.822,50.91
2025-01-12,2025-01,Q1 2025,2025,Sales,0.2765,2,31829,90,46.0985,51.22
2025-01-13,2025-01,Q1 2025,2025,Sales,5.9531,35,736557,90,52.0516,57.84
2025-01-14,2025-01,Q1 2025,2025,Sales,3.3665,37,801323,90,55.4181,61.58
2025-01-15,2025-01,Q1 2025,2025,Sales,6.5937,31,684139,90,62.0118,68.9
2025-01-16,2025-01,Q1 2025,2025,Sales,6.2739,39,783867,90,68.2857,75.87
2025-01-17,2025-01,Q1 2025,2025,Sales,3.2737,21,410403,90,71.5594,79.51
2025-01-19,2025-01,Q1 2025,2025,Sales,1.3039,8,142624,90,72.8633,80.96
2025-01-20,2025-01,Q1 2025,2025,Sales,4.4558,33,671377,90,77.3191,85.91
2025-01-21,2025-01,Q1 2025,2025,Sales,4.0915,33,668600,90,81.4106,90.46
2025-01-22,2025-01,Q1 2025,2025,Sales,3.611,36,691158,90,85.0216,94.47
2025-01-23,2025-01,Q1 2025,2025,Sales,3.8096,29,650223,90,88.8312,98.7
2025-01-24,2025-01,Q1 2025,2025,Sales,4.3263,32,735969,90,93.1575,103.51
2025-01-26,2025-01,Q1 2025,2025,Sales,1.0811,6,133804,90,94.2386,104.71
2025-01-27,2025-01,Q1 2025,2025,Sales,5.3113,47,859569,90,99.5499,110.61
2025-01-28,2025-01,Q1 2025,2025,Sales,5.2404,38,797438,90,104.7903,116.43
2025-01-29,2025-01,Q1 2025,2025,Sales,6.3453,28,581179,90,111.1356,123.48
2025-01-30,2025-01,Q1 2025,2025,Sales,3.5608,27,487993,90,114.6964,127.44
2025-01-31,2025-01,Q1 2025,2025,Sales,5.417,50,1065071,90,120.1134,133.46
2025-02-03,2025-02,Q1 2025,2025,Sales,5.3786,30,729799,90,5.3786,5.98
2025-02-04,2025-02,Q1 2025,2025,Sales,4.103,39,853022,90,9.4816,10.54
2025-02-05,2025-02,Q1 2025,2025,Sales,5.5926,40,923539,90,15.0742,16.75
2025-02-06,2025-02,Q1 2025,2025,Sales,3.8824,32,695263,90,18.9566,21.06
2025-02-07,2025-02,Q1 2025,2025,Sales,5.7179,37,813032,90,24.6745,27.42
2025-02-08,2025-02,Q1 2025,2025,Sales,0.0643,3,52505,90,24.7388,27.49
2025-02-09,2025-02,Q1 2025,2025,Sales,0.4822,10,197532,90,25.221,28.02
2025-02-10,2025-02,Q1 2025,2025,Sales,7.3162,49,1165795,90,32.5372,36.15
2025-02-11,2025-02,Q1 2025,2025,Sales,4.6864,48,994363,90,37.2236,41.36
2025-02-12,2025-02,Q1 2025,2025,Sales,4.0248,37,802727,90,41.2484,45.83
2025-02-13,2025-02,Q1 2025,2025,Sales,4.8754,36,844405,90,46.1238,51.25
2025-02-14,2025-02,Q1 2025,2025,Sales,5.4065,46,1076753,90,51.5303,57.26
2025-02-16,2025-02,Q1 2025,2025,Sales,2.7494,7,160795,90,54.2797,60.31
2025-02-17,2025-02,Q1 2025,2025,Sales,3.1066,21,482921,90,57.3863,63.76
2025-02-18,2025-02,Q1 2025,2025,Sales,6.2895,34,816331,90,63.6758,70.75
2025-02-19,2025-02,Q1 2025,2025,Sales,5.4441,37,835196,90,69.1199,76.8
2025-02-20,2025-02,Q1 2025,2025,Sales,4.4191,33,729559,90,73.539,81.71
2025-02-21,2025-02,Q1 2025,2025,Sales,4.0951,31,645931,90,77.6341,86.26
2025-02-22,2025-02,Q1 2025,2025,Sales,0.3349,14,357509,90,77.969,86.63
2025-02-24,2025-02,Q1 2025,2025,Sales,7.2176,53,1161622,90,85.1866,94.65
2025-02-25,2025-02,Q1 2025,2025,Sales,7.3143,30,707626,90,92.5009,102.78
2025-02-26,2025-02,Q1 2025,2025,Sales,5.866,30,626627,90,98.3669,109.3
2025-02-27,2025-02,Q1 2025,2025,Sales,6.1846,42,957429,90,104.5515,116.17
2025-02-28,2025-02,Q1 2025,2025,Sales,5.6259,39,872243,90,110.1774,122.42
2025-03-01,2025-03,Q1 2025,2025,Sales,0.5438,6,152808,90,0.5438,0.6
2025-03-02,2025-03,Q1 2025,2025,Sales,0.0043,2,38687,90,0.5481,0.61
2025-03-03,2025-03,Q1 2025,2025,Sales,5.1323,34,748004,90,5.6804,6.31
2025-03-04,2025-03,Q1 2025,2025,Sales,4.3655,40,885977,90,10.0459,11.16
2025-03-05,2025-03,Q1 2025,2025,Sales,4.6923,48,1090617,90,14.7382,16.38
2025-03-06,2025-03,Q1 2025,2025,Sales,5.9781,27,544611,90,20.7163,23.02
2025-03-07,2025-03,Q1 2025,2025,Sales,3.9533,36,817264,90,24.6696,27.41
2025-03-09,2025-03,Q1 2025,2025,Sales,1.0118,6,140648,90,25.6814,28.53
2025-03-10,2025-03,Q1 2025,2025,Sales,12.5885,53,1127348,90,38.2699,42.52
2025-03-11,2025-03,Q1 2025,2025,Sales,8.3958,47,956018,90,46.6657,51.85
2025-03-12,2025-03,Q1 2025,2025,Sales,8.563,54,1260860,90,55.2287,61.37
2025-03-13,2025-03,Q1 2025,2025,Sales,6.1095,34,838107,90,61.3382,68.15
2025-03-14,2025-03,Q1 2025,2025,Sales,4.8175,39,888200,90,66.1557,73.51
2025-03-16,2025-03,Q1 2025,2025,Sales,1.3875,9,243491,90,67.5432,75.05
2025-03-17,2025-03,Q1 2025,2025,Sales,6.3014,44,1033557,90,73.8446,82.05
2025-03-18,2025-03,Q1 2025,2025,Sales,6.5596,41,935421,90,80.4042,89.34
2025-03-19,2025-03,Q1 2025,2025,Sales,4.3433,40,856410,90,84.7475,94.16
2025-03-20,2025-03,Q1 2025,2025,Sales,3.1183,32,777753,90,87.8658,97.63
2025-03-21,2025-03,Q1 2025,2025,Sales,4.3029,38,787232,90,92.1687,102.41
2025-03-22,2025-03,Q1 2025,2025,Sales,0.6416,7,141632,90,92.8103,103.12
2025-03-23,2025-03,Q1 2025,2025,Sales,1.0766,7,166475,90,93.8869,104.32
2025-03-24,2025-03,Q1 2025,2025,Sales,7.8615,48,1078638,90,101.7484,113.05
2025-03-25,2025-03,Q1 2025,2025,Sales,5.3336,44,978300,90,107.082,118.98
2025-03-26,2025-03,Q1 2025,2025,Sales,7.6264,45,941641,90,114.7084,127.45
2025-03-27,2025-03,Q1 2025,2025,Sales,5.6517,37,818605,90,120.3601,133.73
2025-03-28,2025-03,Q1 2025,2025,Sales,4.8535,27,654693,90,125.2136,139.13
2025-03-29,2025-03,Q1 2025,2025,Sales,0.1336,2,57586,90,125.3472,139.27
2025-03-30,2025-03,Q1 2025,2025,Sales,1.7734,6,137647,90,127.1206,141.25
2025-03-31,2025-03,Q1 2025,2025,Sales,5.6116,30,700371,90,132.7322,147.48
2025-04-01,2025-04,Q2 2025,2025,Sales,7.9867,55,1186641,90,7.9867,8.87
2025-04-02,2025-04,Q2 2025,2025,Sales,7.2397,42,948590,90,15.2264,16.92
2025-04-03,2025-04,Q2 2025,2025,Sales,11.8776,60,1396638,90,27.104,30.12
2025-04-04,2025-04,Q2 2025,2025,Sales,2.6564,36,843938,90,29.7604,33.07
2025-04-07,2025-04,Q2 2025,2025,Sales,3.8452,40,921917,90,33.6056,37.34
2025-04-08,2025-04,Q2 2025,2025,Sales,4.8772,46,1111713,90,38.4828,42.76
2025-04-09,2025-04,Q2 2025,2025,Sales,5.7876,46,1014230,90,44.2704,49.19
2025-04-10,2025-04,Q2 2025,2025,Sales,9.7226,66,1483637,90,53.993,59.99
2025-04-11,2025-04,Q2 2025,2025,Sales,3.2416,24,517365,90,57.2346,63.59
2025-04-14,2025-04,Q2 2025,2025,Sales,2.9143,31,754075,90,60.1489,66.83
2025-04-15,2025-04,Q2 2025,2025,Sales,5.0519,59,1329598,90,65.2008,72.45
2025-04-16,2025-04,Q2 2025,2025,Sales,4.8977,42,963820,90,70.0985,77.89
2025-04-17,2025-04,Q2 2025,2025,Sales,5.0194,27,641899,90,75.1179,83.46
2025-04-18,2025-04,Q2 2025,2025,Sales,6.4444,60,1335370,90,81.5623,90.62
2025-04-21,2025-04,Q2 2025,2025,Sales,8.2643,55,1303769,90,89.8266,99.81
2025-04-22,2025-04,Q2 2025,2025,Sales,5.0267,47,1000782,90,94.8533,105.39
2025-04-23,2025-04,Q2 2025,2025,Sales,3.3187,32,717467,90,98.172,109.08
2025-04-24,2025-04,Q2 2025,2025,Sales,4.6171,48,1153683,90,102.7891,114.21
2025-04-25,2025-04,Q2 2025,2025,Sales,9.882,61,1459300,90,112.6711,125.19
2025-04-27,2025-04,Q2 2025,2025,Sales,1.081,13,286599,90,113.7521,126.39
2025-04-28,2025-04,Q2 2025,2025,Sales,7.8578,46,1119140,90,121.6099,135.12
2025-04-29,2025-04,Q2 2025,2025,Sales,3.4841,29,670488,90,125.094,138.99
2025-04-30,2025-04,Q2 2025,2025,Sales,7.0879,54,1172533,90,132.1819,146.87
2025-05-01,2025-05,Q2 2025,2025,Sales,6.9132,44,1065665,90,6.9132,7.68
2025-05-02,2025-05,Q2 2025,2025,Sales,7.5004,52,1114866,90,14.4136,16.02
2025-05-05,2025-05,Q2 2025,2025,Sales,11.0543,57,1292874,90,25.4679,28.3
2025-05-06,2025-05,Q2 2025,2025,Sales,6.3917,53,1186246,90,31.8596,35.4
2025-05-07,2025-05,Q2 2025,2025,Sales,7.4466,58,1182470,90,39.3062,43.67
2025-05-08,2025-05,Q2 2025,2025,Sales,6.0367,45,1011617,90,45.3429,50.38
2025-05-09,2025-05,Q2 2025,2025,Sales,3.0414,36,796874,90,48.3843,53.76
2025-05-10,2025-05,Q2 2025,2025,Sales,0.688,7,125544,90,49.0723,54.52
2025-05-11,2025-05,Q2 2025,2025,Sales,0.8238,4,88049,90,49.8961,55.44
2025-05-12,2025-05,Q2 2025,2025,Sales,5.042,54,1255816,90,54.9381,61.04
2025-05-13,2025-05,Q2 2025,2025,Sales,7.3847,52,1216841,90,62.3228,69.25
2025-05-14,2025-05,Q2 2025,2025,Sales,5.7932,54,1198211,90,68.116,75.68
2025-05-15,2025-05,Q2 2025,2025,Sales,4.9741,43,1058624,90,73.0901,81.21
2025-05-16,2025-05,Q2 2025,2025,Sales,6.2999,46,1120903,90,79.39,88.21
2025-05-17,2025-05,Q2 2025,2025,Sales,0.0114,3,69267,90,79.4014,88.22
2025-05-19,2025-05,Q2 2025,2025,Sales,3.0731,38,899619,90,82.4745,91.64
2025-05-20,2025-05,Q2 2025,2025,Sales,10.7781,58,1420239,90,93.2526,103.61
2025-05-21,2025-05,Q2 2025,2025,Sales,7.004,46,1037703,90,100.2566,111.4
2025-05-22,2025-05,Q2 2025,2025,Sales,6.6073,53,1363582,90,106.8639,118.74
2025-05-23,2025-05,Q2 2025,2025,Sales,5.4418,34,773713,90,112.3057,124.78
2025-05-26,2025-05,Q2 2025,2025,Sales,4.6251,56,1309839,90,116.9308,129.92
2025-05-27,2025-05,Q2 2025,2025,Sales,7.3233,56,1237354,90,124.2541,138.06
2025-05-28,2025-05,Q2 2025,2025,Sales,4.0905,37,899988,90,128.3446,142.61
2025-05-29,2025-05,Q2 2025,2025,Sales,6.0584,42,1034344,90,134.403,149.34
2025-05-30,2025-05,Q2 2025,2025,Sales,2.6871,25,541333,90,137.0901,152.32
2025-06-01,2025-06,Q2 2025,2025,Sales,0.4751,7,132594,90,0.4751,0.53
2025-06-02,2025-06,Q2 2025,2025,Sales,5.1155,38,829341,90,5.5906,6.21
2025-06-03,2025-06,Q2 2025,2025,Sales,5.0993,58,1337173,90,10.6899,11.88
2025-06-04,2025-06,Q2 2025,2025,Sales,5.2515,35,791409,90,15.9414,17.71
2025-06-05,2025-06,Q2 2025,2025,Sales,7.9823,59,1365458,90,23.9237,26.58
2025-06-06,2025-06,Q2 2025,2025,Sales,9.995,63,1539612,90,33.9187,37.69
2025-06-07,2025-06,Q2 2025,2025,Sales,1.9741,8,212903,90,35.8928,39.88
2025-06-08,2025-06,Q2 2025,2025,Sales,0.3008,3,70053,90,36.1936,40.22
2025-06-09,2025-06,Q2 2025,2025,Sales,6.2823,48,1157521,90,42.4759,47.2
2025-06-10,2025-06,Q2 2025,2025,Sales,5.4228,45,1034313,90,47.8987,53.22
2025-06-11,2025-06,Q2 2025,2025,Sales,8.2007,49,1117528,90,56.0994,62.33
2025-06-12,2025-06,Q2 2025,2025,Sales,7.0541,40,958330,90,63.1535,70.17
2025-06-13,2025-06,Q2 2025,2025,Sales,6.6989,47,1098014,90,69.8524,77.61
2025-06-15,2025-06,Q2 2025,2025,Sales,0.828,5,106668,90,70.6804,78.53
2025-06-16,2025-06,Q2 2025,2025,Sales,3.6874,44,1004836,90,74.3678,82.63
2025-06-17,2025-06,Q2 2025,2025,Sales,10.6543,61,1466819,90,85.0221,94.47
2025-06-18,2025-06,Q2 2025,2025,Sales,5.6252,44,994326,90,90.6473,100.72
2025-06-19,2025-06,Q2 2025,2025,Sales,5.1247,45,1057703,90,95.772,106.41
2025-06-20,2025-06,Q2 2025,2025,Sales,5.8489,49,1161566,90,101.6209,112.91
2025-06-22,2025-06,Q2 2025,2025,Sales,1.061,6,139834,90,102.6819,114.09
2025-06-23,2025-06,Q2 2025,2025,Sales,5.7751,54,1334596,90,108.457,120.51
2025-06-24,2025-06,Q2 2025,2025,Sales,11.3645,57,1206826,90,119.8215,133.14
2025-06-25,2025-06,Q2 2025,2025,Sales,8.2886,40,900686,90,128.1101,142.34
2025-06-26,2025-06,Q2 2025,2025,Sales,6.0523,51,1253862,90,134.1624,149.07
2025-06-27,2025-06,Q2 2025,2025,Sales,9.6051,65,1486766,90,143.7675,159.74
2025-06-28,2025-06,Q2 2025,2025,Sales,2.0528,10,253970,90,145.8203,162.02
2025-06-29,2025-06,Q2 2025,2025,Sales,0.2358,3,56578,90,146.0561,162.28
2025-06-30,2025-06,Q2 2025,2025,Sales,7.0416,57,1314944,90,153.0977,170.11
2025-07-01,2025-07,Q3 2025,2025,Sales,3.6702,36,800205,90,3.6702,4.08
2025-07-02,2025-07,Q3 2025,2025,Sales,4.8192,50,1126571,90,8.4894,9.43
2025-07-03,2025-07,Q3 2025,2025,Sales,9.4019,52,1204857,90,17.8913,19.88
2025-07-04,2025-07,Q3 2025,2025,Sales,6.9153,43,992663,90,24.8066,27.56
2025-07-05,2025-07,Q3 2025,2025,Sales,0.4995,7,141454,90,25.3061,28.12
2025-07-07,2025-07,Q3 2025,2025,Sales,6.1166,48,1089847,90,31.4227,34.91
2025-07-08,2025-07,Q3 2025,2025,Sales,7.6964,46,1074628,90,39.1191,43.47
2025-07-09,2025-07,Q3 2025,2025,Sales,6.4652,52,1232976,90,45.5843,50.65
2025-07-10,2025-07,Q3 2025,2025,Sales,4.175,46,1073572,90,49.7593,55.29
2025-07-11,2025-07,Q3 2025,2025,Sales,3.9061,36,732158,90,53.6654,59.63
2025-07-12,2025-07,Q3 2025,2025,Sales,0.3216,2,67574,90,53.987,59.99
2025-07-13,2025-07,Q3 2025,2025,Sales,0.1665,2,46204,90,54.1535,60.17
2025-07-14,2025-07,Q3 2025,2025,Sales,6.3674,55,1250397,90,60.5209,67.25
2025-07-15,2025-07,Q3 2025,2025,Sales,6.2428,54,1209679,90,66.7637,74.18
2025-07-16,2025-07,Q3 2025,2025,Sales,6.0002,48,1069184,90,72.7639,80.85
2025-07-17,2025-07,Q3 2025,2025,Sales,8.0649,49,1165349,90,80.8288,89.81
2025-07-18,2025-07,Q3 2025,2025,Sales,3.701,46,1085739,90,84.5298,93.92
2025-07-20,2025-07,Q3 2025,2025,Sales,1.9112,16,382681,90,86.441,96.05
2025-07-21,2025-07,Q3 2025,2025,Sales,5.2656,45,971928,90,91.7066,101.9
2025-07-22,2025-07,Q3 2025,2025,Sales,7.1575,51,1187145,90,98.8641,109.85
2025-07-23,2025-07,Q3 2025,2025,Sales,5.3229,34,785437,90,104.187,115.76
2025-07-24,2025-07,Q3 2025,2025,Sales,10.4899,46,1071763,90,114.6769,127.42
2025-07-25,2025-07,Q3 2025,2025,Sales,9.4613,42,960193,90,124.1382,137.93
2025-07-26,2025-07,Q3 2025,2025,Sales,1.2518,6,143156,90,125.39,139.32
2025-07-27,2025-07,Q3 2025,2025,Sales,0.0421,4,77277,90,125.4321,139.37
2025-07-28,2025-07,Q3 2025,2025,Sales,2.1212,28,679872,90,127.5533,141.73
2025-07-29,2025-07,Q3 2025,2025,Sales,4.721,43,985764,90,132.2743,146.97
2025-07-30,2025-07,Q3 2025,2025,Sales,11.746,62,1406734,90,144.0203,160.02
2025-07-31,2025-07,Q3 2025,2025,Sales,9.7043,53,1337496,90,153.7246,170.81
2025-08-01,2025-08,Q3 2025,2025,Sales,2.985,2,289880,90,2.985,3.32
2025-08-02,2025-08,Q3 2025,2025,Sales,1.5328,1,45705,90,4.5178,5.02
2025-08-04,2025-08,Q3 2025,2025,Sales,6.5885,4,1008403,90,11.1063,12.34
2025-08-05,2025-08,Q3 2025,2025,Sales,0.2152,4,553939,90,11.3215,12.58
2025-08-06,2025-08,Q3 2025,2025,Sales,2.7698,4,893305,90,14.0913,15.66
2025-08-07,2025-08,Q3 2025,2025,Sales,6.2926,1,273477,90,20.3839,22.65
2025-08-08,2025-08,Q3 2025,2025,Sales,10.2995,8,1702448,90,30.6834,34.09
2025-08-09,2025-08,Q3 2025,2025,Sales,0.753,1,168604,90,31.4364,34.93
2025-08-11,2025-08,Q3 2025,2025,Sales,0.1076,3,383720,90,31.544,35.05
2025-08-12,2025-08,Q3 2025,2025,Sales,8.0137,3,989856,90,39.5577,43.95
2025-08-13,2025-08,Q3 2025,2025,Sales,0.1614,3,751060,90,39.7191,44.13
2025-08-14,2025-08,Q3 2025,2025,Sales,2.3127,2,355764,90,42.0318,46.7
2025-08-15,2025-08,Q3 2025,2025,Sales,8.175,3,622517,90,50.2068,55.79
2025-08-18,2025-08,Q3 2025,2025,Sales,0.2152,2,382114,90,50.422,56.02
2025-08-19,2025-08,Q3 2025,2025,Sales,1.1026,2,492637,90,51.5246,57.25
2025-08-20,2025-08,Q3 2025,2025,Sales,10.9448,3,789786,90,62.4694,69.41
2025-08-21,2025-08,Q3 2025,2025,Sales,1.8018,2,545610,90,64.2712,71.41
2025-08-22,2025-08,Q3 2025,2025,Sales,0.1076,2,360865,90,64.3788,71.53
2025-08-24,2025-08,Q3 2025,2025,Sales,4.6791,1,235830,90,69.0579,76.73
2025-08-25,2025-08,Q3 2025,2025,Sales,2.232,4,898959,90,71.2899,79.21
2025-08-26,2025-08,Q3 2025,2025,Sales,0.1076,1,367875,90,71.3975,79.33
2025-08-27,2025-08,Q3 2025,2025,Sales,1.5329,3,630575,90,72.9304,81.03
2025-08-28,2025-08,Q3 2025,2025,Sales,4.4102,8,1828833,90,77.3406,85.93
