payroll_id,date,month,quarter,year,type,employee_id,department,role,employment_type,base_salary_annual,gross_monthly_pay,bonus,taxes_withheld,net_pay,currency,status
PAY-009808,2023-07-03,2023-07,Q3 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,15.98,1616.44,5449.81,USD,Pending
PAY-009809,2023-08-02,2023-08,Q3 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,100.92,1683.73,5467.46,USD,Processed
PAY-009810,2023-09-01,2023-09,Q3 2023,2023,Payroll,EMP-00645,Marketing,Marketing Manager,Full-time,84603.24,7050.27,1389.04,1650.08,6789.23,USD,Processed
PAY-009811,2023-03-18,2023-03,Q1 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Contract,87222.69,7268.56,282.41,1991.94,5559.03,USD,Processed
PAY-009812,2023-04-17,2023-04,Q2 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Part-time,87222.69,7268.56,1190.33,1990.37,6468.52,USD,Processed
PAY-009813,2023-05-17,2023-05,Q2 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1657.81,1814.3,7112.07,USD,Processed
PAY-009814,2023-06-16,2023-06,Q2 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,535.76,1740.18,6064.14,USD,Processed
PAY-009815,2023-07-16,2023-07,Q3 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1802.16,1630.09,7440.63,USD,Processed
PAY-009816,2023-08-15,2023-08,Q3 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1619.04,1829.34,7058.26,USD,Processed
PAY-009817,2023-09-14,2023-09,Q3 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,599.34,1816.96,6050.94,USD,Processed
PAY-009818,2023-10-14,2023-10,Q4 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1045.25,1758.65,6555.16,USD,Processed
PAY-009819,2023-11-13,2023-11,Q4 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,230.82,1739.94,5759.44,USD,Processed
PAY-009820,2023-12-13,2023-12,Q4 2023,2023,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,622.3,1673.41,6217.45,USD,Processed
PAY-009821,2024-01-12,2024-01,Q1 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1621.2,2010.3,6879.46,USD,Processed
PAY-009822,2024-02-11,2024-02,Q1 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,647.74,2021.88,5894.42,USD,Processed
PAY-009823,2024-03-12,2024-03,Q1 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,233.01,2024.0,5477.57,USD,Processed
PAY-009824,2024-04-11,2024-04,Q2 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,669.37,1820.62,6117.31,USD,Processed
PAY-009825,2024-05-11,2024-05,Q2 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,678.6,1723.96,6223.2,USD,Processed
PAY-009826,2024-06-10,2024-06,Q2 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,287.6,1626.08,5930.08,USD,Processed
PAY-009827,2024-07-10,2024-07,Q3 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1353.07,1670.7,6950.93,USD,Processed
PAY-009828,2024-08-09,2024-08,Q3 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,996.4,2050.29,6214.67,USD,Processed
PAY-009829,2024-09-08,2024-09,Q3 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,49.98,1814.56,5503.98,USD,Processed
PAY-009830,2024-10-08,2024-10,Q4 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,333.72,1660.19,5942.09,USD,Processed
PAY-009831,2024-11-07,2024-11,Q4 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Contract,87222.69,7268.56,657.08,1911.16,6014.48,USD,Processed
PAY-009832,2024-12-07,2024-12,Q4 2024,2024,Payroll,EMP-00646,Support,Support Engineer,Part-time,87222.69,7268.56,910.78,1787.41,6391.93,USD,Processed
PAY-009833,2025-01-06,2025-01,Q1 2025,2025,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,748.17,1986.6,6030.13,USD,Processed
PAY-009834,2025-02-05,2025-02,Q1 2025,2025,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,928.2,1905.1,6291.66,USD,Processed
PAY-009835,2025-03-07,2025-03,Q1 2025,2025,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1780.1,1660.28,7388.38,USD,Processed
PAY-009836,2025-04-06,2025-04,Q2 2025,2025,Payroll,EMP-00646,Support,Support Engineer,Full-time,87222.69,7268.56,1672.0,1893.22,7047.34,USD,Processed
PAY-009837,2022-06-04,2022-06,Q2 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,578.59,1718.65,5435.79,USD,Processed
PAY-009838,2022-07-04,2022-07,Q3 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1530.37,1724.37,6381.85,USD,Pending
PAY-009839,2022-08-03,2022-08,Q3 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1090.58,1785.55,5880.88,USD,Processed
PAY-009840,2022-09-02,2022-09,Q3 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1039.09,1938.74,5676.2,USD,Processed
PAY-009841,2022-10-02,2022-10,Q4 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,358.16,1503.53,5430.48,USD,Processed
PAY-009842,2022-11-01,2022-11,Q4 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Contract,78910.2,6575.85,578.33,1670.14,5484.04,USD,Processed
PAY-009843,2022-12-01,2022-12,Q4 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Contract,78910.2,6575.85,1014.72,1595.83,5994.74,USD,Processed
PAY-009844,2022-12-31,2022-12,Q4 2022,2022,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,601.77,1812.79,5364.83,USD,Processed
PAY-009845,2023-01-30,2023-01,Q1 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Contract,78910.2,6575.85,1331.89,1505.69,6402.05,USD,Processed
PAY-009846,2023-03-01,2023-03,Q1 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Contract,78910.2,6575.85,1078.9,1522.67,6132.08,USD,Processed
PAY-009847,2023-03-31,2023-03,Q1 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1536.76,1603.41,6509.2,USD,Processed
PAY-009848,2023-04-30,2023-04,Q2 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,446.28,1747.35,5274.78,USD,Processed
PAY-009849,2023-05-30,2023-05,Q2 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Contract,78910.2,6575.85,1274.65,1814.15,6036.35,USD,Processed
PAY-009850,2023-06-29,2023-06,Q2 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1118.73,1943.01,5751.57,USD,Processed
PAY-009851,2023-07-29,2023-07,Q3 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,336.21,1715.61,5196.45,USD,Processed
PAY-009852,2023-08-28,2023-08,Q3 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Contract,78910.2,6575.85,783.83,1752.7,5606.98,USD,Processed
PAY-009853,2023-09-27,2023-09,Q3 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,746.81,1935.53,5387.13,USD,Processed
PAY-009854,2023-10-27,2023-10,Q4 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1616.7,1515.93,6676.62,USD,Processed
PAY-009855,2023-11-26,2023-11,Q4 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,145.21,1968.29,4752.77,USD,Processed
PAY-009856,2023-12-26,2023-12,Q4 2023,2023,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,671.95,1908.21,5339.59,USD,Processed
PAY-009857,2024-01-25,2024-01,Q1 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,705.27,1788.65,5492.47,USD,Processed
PAY-009858,2024-02-24,2024-02,Q1 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,399.14,1705.01,5269.98,USD,Processed
PAY-009859,2024-03-25,2024-03,Q1 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1007.53,1716.4,5866.98,USD,Processed
PAY-009860,2024-04-24,2024-04,Q2 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Contract,78910.2,6575.85,1602.78,1468.15,6710.48,USD,Processed
PAY-009861,2024-05-24,2024-05,Q2 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1594.28,1670.62,6499.51,USD,Processed
PAY-009862,2024-06-23,2024-06,Q2 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1238.47,1645.15,6169.17,USD,Processed
PAY-009863,2024-07-23,2024-07,Q3 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,1016.15,1855.07,5736.93,USD,Processed
PAY-009864,2024-08-22,2024-08,Q3 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,826.73,1552.36,5850.22,USD,Processed
PAY-009865,2024-09-21,2024-09,Q3 2024,2024,Payroll,EMP-00647,Support,Customer Success Mgr,Full-time,78910.2,6575.85,824.08,1787.74,5612.19,USD,Processed
PAY-009866,2020-08-11,2020-08,Q3 2020,2020,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,597.07,1903.42,5607.1,USD,Pending
PAY-009867,2020-09-10,2020-09,Q3 2020,2020,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,27.78,1666.61,5274.62,USD,Processed
PAY-009868,2020-10-10,2020-10,Q4 2020,2020,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1403.17,1842.76,6473.86,USD,Processed
PAY-009869,2020-11-09,2020-11,Q4 2020,2020,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,1208.64,1657.04,6465.05,USD,Processed
PAY-009870,2020-12-09,2020-12,Q4 2020,2020,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,1422.02,2037.48,6297.99,USD,Processed
PAY-009871,2021-01-08,2021-01,Q1 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1450.42,1799.42,6564.45,USD,Processed
PAY-009872,2021-02-07,2021-02,Q1 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1452.0,1617.43,6748.02,USD,Processed
PAY-009873,2021-03-09,2021-03,Q1 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,559.81,2035.04,5438.22,USD,Processed
PAY-009874,2021-04-08,2021-04,Q2 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,612.1,1780.77,5744.78,USD,Processed
PAY-009875,2021-05-08,2021-05,Q2 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,342.08,1904.06,5351.47,USD,Processed
PAY-009876,2021-06-07,2021-06,Q2 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,155.45,1717.43,5351.47,USD,Processed
PAY-009877,2021-07-07,2021-07,Q3 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1660.95,1959.6,6614.8,USD,Processed
PAY-009878,2021-08-06,2021-08,Q3 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1246.96,1773.94,6386.47,USD,Processed
PAY-009879,2021-09-05,2021-09,Q3 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1580.05,1653.74,6839.76,USD,Processed
PAY-009880,2021-10-05,2021-10,Q4 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,55.81,1918.5,5050.76,USD,Processed
PAY-009881,2021-11-04,2021-11,Q4 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1106.29,1964.06,6055.68,USD,Processed
PAY-009882,2021-12-04,2021-12,Q4 2021,2021,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,77.43,1800.52,5190.36,USD,Processed
PAY-009883,2022-01-03,2022-01,Q1 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1595.75,1887.9,6621.3,USD,Processed
PAY-009884,2022-02-02,2022-02,Q1 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,16.69,1613.46,5316.68,USD,Processed
PAY-009885,2022-03-04,2022-03,Q1 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,704.06,1864.53,5752.98,USD,Processed
PAY-009886,2022-04-03,2022-04,Q2 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,1237.2,1850.82,6299.83,USD,Processed
PAY-009887,2022-05-03,2022-05,Q2 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,63.36,1764.18,5212.63,USD,Processed
PAY-009888,2022-06-02,2022-06,Q2 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,131.49,1531.14,5513.8,USD,Processed
PAY-009889,2022-07-02,2022-07,Q3 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,166.17,1852.52,5227.1,USD,Processed
PAY-009890,2022-08-01,2022-08,Q3 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,1652.69,1591.52,6974.62,USD,Processed
PAY-009891,2022-08-31,2022-08,Q3 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,936.0,1868.51,5980.94,USD,Processed
PAY-009892,2022-09-30,2022-09,Q3 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,77.71,1576.45,5414.71,USD,Processed
PAY-009893,2022-10-30,2022-10,Q4 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Full-time,82961.45,6913.45,228.81,2015.53,5126.73,USD,Processed
PAY-009894,2022-11-29,2022-11,Q4 2022,2022,Payroll,EMP-00648,Operations,Ops Manager,Contract,82961.45,6913.45,731.99,2021.75,5623.69,USD,Processed
PAY-009895,2023-01-16,2023-01,Q1 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,833.88,1804.17,5571.59,USD,Processed
PAY-009896,2023-02-15,2023-02,Q1 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,611.26,1539.82,5613.32,USD,Processed
PAY-009897,2023-03-17,2023-03,Q1 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,1136.12,1481.09,6196.91,USD,Processed
PAY-009898,2023-04-16,2023-04,Q2 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Contract,78502.55,6541.88,443.42,1446.36,5538.94,USD,Processed
PAY-009899,2023-05-16,2023-05,Q2 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,439.43,1590.5,5390.81,USD,Processed
PAY-009900,2023-06-15,2023-06,Q2 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,747.04,1652.18,5636.74,USD,Pending
PAY-009901,2023-07-15,2023-07,Q3 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,786.92,1759.77,5569.03,USD,Pending
PAY-009902,2023-08-14,2023-08,Q3 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Part-time,78502.55,6541.88,938.16,1559.97,5920.07,USD,Processed
PAY-009903,2023-09-13,2023-09,Q3 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Contract,78502.55,6541.88,970.04,1873.05,5638.87,USD,Processed
PAY-009904,2023-10-13,2023-10,Q4 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,1616.21,1604.45,6553.64,USD,Processed
PAY-009905,2023-11-12,2023-11,Q4 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Contract,78502.55,6541.88,204.58,1721.5,5024.96,USD,Processed
PAY-009906,2023-12-12,2023-12,Q4 2023,2023,Payroll,EMP-00649,Marketing,Content Specialist,Full-time,78502.55,6541.88,1206.59,1536.32,6212.15,USD,Processed
PAY-009907,2024-06-07,2024-06,Q2 2024,2024,Payroll,EMP-00650,Finance,Financial Analyst,Full-time,95885.29,7990.44,1412.65,1808.46,7594.63,USD,Processed
PAY-009908,2024-07-07,2024-07,Q3 2024,2024,Payroll,EMP-00650,Finance,Financial Analyst,Full-time,95885.29,7990.44,1994.35,2124.37,7860.42,USD,Processed
PAY-009909,2024-08-06,2024-08,Q3 2024,2024,Payroll,EMP-00650,Finance,Financial Analyst,Full-time,95885.29,7990.44,1927.56,2017.25,7900.75,USD,Processed
PAY-009910,2024-09-05,2024-09,Q3 2024,2024,Payroll,EMP-00650,Finance,Financial Analyst,Full-time,95885.29,7990.44,1216.17,2289.07,6917.54,USD,Processed
PAY-009911,2024-10-05,2024-10,Q4 2024,2024,Payroll,EMP-00650,Finance,Financial Analyst,Full-time,95885.29,7990.44,350.23,2234.03,6106.64,USD,Processed
PAY-009912,2024-11-04,2024-11,Q4 2024,2024,Payroll,EMP-00650,Finance,Financial Analyst,Contract,95885.29,7990.44,1217.39,1768.24,7439.59,USD,Processed
PAY-009913,2024-12-04,2024-12,Q4 2024,2024,Payroll,EMP-00650,Finance,Financial Analyst,Full-time,95885.29,7990.44,1498.82,2232.39,7256.87,USD,Processed
PAY-009914,2025-01-03,2025-01,Q1 2025,2025,Payroll,EMP-00650,Finance,Financial Analyst,Part-time,95885.29,7990.44,670.46,1763.23,6897.67,USD,Processed
PAY-009915,2025-02-02,2025-02,Q1 2025,2025,Payroll,EMP-00650,Finance,Financial Analyst,Full-time,95885.29,7990.44,1358.52,2143.73,7205.23,USD,Processed
PAY-009916,2023-02-06,2023-02,Q1 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,855.47,1497.3,4396.3,USD,Processed
PAY-009917,2023-03-08,2023-03,Q1 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Part-time,60457.57,5038.13,499.78,1364.46,4173.45,USD,Processed
PAY-009918,2023-04-07,2023-04,Q2 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,387.37,1118.8,4306.7,USD,Processed
PAY-009919,2023-05-07,2023-05,Q2 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,1091.41,1287.6,4841.94,USD,Processed
PAY-009920,2023-06-06,2023-06,Q2 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Contract,60457.57,5038.13,738.73,1404.52,4372.34,USD,Processed
PAY-009921,2023-07-06,2023-07,Q3 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Contract,60457.57,5038.13,576.7,1370.29,4244.54,USD,Pending
PAY-009922,2023-08-05,2023-08,Q3 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,1127.91,1204.0,4962.04,USD,Processed
PAY-009923,2023-09-04,2023-09,Q3 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,381.77,1190.49,4229.41,USD,Processed
PAY-009924,2023-10-04,2023-10,Q4 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,130.93,1359.19,3809.87,USD,Pending
PAY-009925,2023-11-03,2023-11,Q4 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,507.88,1291.34,4254.67,USD,Processed
PAY-009926,2023-12-03,2023-12,Q4 2023,2023,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,567.76,1220.84,4385.05,USD,Processed
PAY-009927,2024-01-02,2024-01,Q1 2024,2024,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,950.18,1377.0,4611.31,USD,Processed
PAY-009928,2024-02-01,2024-02,Q1 2024,2024,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,654.09,1356.83,4335.39,USD,Processed
PAY-009929,2024-03-02,2024-03,Q1 2024,2024,Payroll,EMP-00651,Support,Support Engineer,Full-time,60457.57,5038.13,48.82,1316.44,3770.51,USD,Processed
PAY-009930,2024-04-01,2024-04,Q2 2024,2024,Payroll,EMP-00651,Support,Support Engineer,Contract,60457.57,5038.13,915.66,1397.54,4556.25,USD,Processed
PAY-009931,2023-01-23,2023-01,Q1 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,1320.17,2249.36,8761.65,USD,Processed
PAY-009932,2023-02-22,2023-02,Q1 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,580.42,2250.29,8020.97,USD,Processed
PAY-009933,2023-03-24,2023-03,Q1 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,52.31,2850.88,6892.27,USD,Processed
PAY-009934,2023-04-23,2023-04,Q2 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Contract,116290.1,9690.84,1422.1,2574.06,8538.88,USD,Processed
PAY-009935,2023-05-23,2023-05,Q2 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,1152.09,2847.48,7995.45,USD,Processed
PAY-009936,2023-06-22,2023-06,Q2 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Contract,116290.1,9690.84,265.65,2381.77,7574.72,USD,Processed
PAY-009937,2023-07-22,2023-07,Q3 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,922.38,2528.93,8084.29,USD,Processed
PAY-009938,2023-08-21,2023-08,Q3 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,52.8,2670.84,7072.8,USD,Processed
PAY-009939,2023-09-20,2023-09,Q3 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,589.84,2281.61,7999.07,USD,Processed
PAY-009940,2023-10-20,2023-10,Q4 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,564.82,2699.05,7556.61,USD,Processed
PAY-009941,2023-11-19,2023-11,Q4 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,1463.9,2703.6,8451.14,USD,Processed
PAY-009942,2023-12-19,2023-12,Q4 2023,2023,Payroll,EMP-00652,Operations,Ops Manager,Contract,116290.1,9690.84,1519.27,2800.46,8409.65,USD,Processed
PAY-009943,2024-01-18,2024-01,Q1 2024,2024,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,834.85,2886.17,7639.52,USD,Processed
PAY-009944,2024-02-17,2024-02,Q1 2024,2024,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,802.73,2521.91,7971.66,USD,Processed
PAY-009945,2024-03-18,2024-03,Q1 2024,2024,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,1250.59,2757.41,8184.02,USD,Processed
PAY-009946,2024-04-17,2024-04,Q2 2024,2024,Payroll,EMP-00652,Operations,Ops Manager,Contract,116290.1,9690.84,1176.02,2273.67,8593.19,USD,Processed
PAY-009947,2024-05-17,2024-05,Q2 2024,2024,Payroll,EMP-00652,Operations,Ops Manager,Contract,116290.1,9690.84,1214.26,2225.79,8679.31,USD,Processed
PAY-009948,2024-06-16,2024-06,Q2 2024,2024,Payroll,EMP-00652,Operations,Ops Manager,Full-time,116290.1,9690.84,240.61,2177.5,7753.95,USD,Processed
PAY-009949,2023-04-22,2023-04,Q2 2023,2023,Payroll,EMP-00653,Support,Customer Success Mgr,Contract,88958.47,7413.21,1304.61,1699.77,7018.05,USD,Processed
