budget_id,period,quarter,year,department,category,budget_amount,actual_amount,variance,variance_pct,status,approved_by,notes
BVA-008985,2025-09,Q3 2025,2025,Finance,Revenue,275141.82,201130.8,-74011.02,-26.9,Under Budget,MGR-04,Revenue — Finance — Sep 2025
BVA-008986,2025-09,Q3 2025,2025,Finance,COGS,538929.3,384265.93,-154663.37,-28.7,Under Budget,MGR-04,COGS — Finance — Sep 2025
BVA-008987,2025-09,Q3 2025,2025,Finance,Sales & Mkt,34860.35,29450.5,-5409.85,-15.52,Under Budget,MGR-10,Sales & Mkt — Finance — Sep 2025
BVA-008988,2025-09,Q3 2025,2025,Finance,R&D,130235.53,145980.98,15745.45,12.09,Over Budget,MGR-05,R&D — Finance — Sep 2025
BVA-008989,2025-09,Q3 2025,2025,Finance,G&A,410258.16,292543.51,-117714.65,-28.69,Under Budget,MGR-14,G&A — Finance — Sep 2025
BVA-008990,2025-09,Q3 2025,2025,Finance,Payroll,345955.92,318172.64,-27783.28,-8.03,Under Budget,MGR-02,Payroll — Finance — Sep 2025
BVA-008991,2025-09,Q3 2025,2025,Finance,CapEx,364613.36,437052.06,72438.7,19.87,Over Budget,MGR-12,CapEx — Finance — Sep 2025
BVA-008992,2025-09,Q3 2025,2025,Finance,Tax,622829.32,506332.81,-116496.51,-18.7,Under Budget,MGR-12,Tax — Finance — Sep 2025
BVA-008993,2025-09,Q3 2025,2025,Operations,Revenue,481443.18,446154.03,-35289.15,-7.33,Under Budget,MGR-07,Revenue — Operations — Sep 2025
BVA-008994,2025-09,Q3 2025,2025,Operations,COGS,536672.72,721219.3,184546.58,34.39,Over Budget,MGR-15,COGS — Operations — Sep 2025
BVA-008995,2025-09,Q3 2025,2025,Operations,Sales & Mkt,694452.41,878904.51,184452.1,26.56,Over Budget,MGR-12,Sales & Mkt — Operations — Sep 2025
BVA-008996,2025-09,Q3 2025,2025,Operations,R&D,226249.38,170660.65,-55588.73,-24.57,Under Budget,MGR-04,R&D — Operations — Sep 2025
BVA-008997,2025-09,Q3 2025,2025,Operations,G&A,406599.9,310927.08,-95672.82,-23.53,Under Budget,MGR-13,G&A — Operations — Sep 2025
BVA-008998,2025-09,Q3 2025,2025,Operations,Payroll,669875.48,633117.02,-36758.46,-5.49,Under Budget,MGR-15,Payroll — Operations — Sep 2025
BVA-008999,2025-09,Q3 2025,2025,Operations,CapEx,161179.5,142831.57,-18347.93,-11.38,Under Budget,MGR-12,CapEx — Operations — Sep 2025
BVA-009000,2025-09,Q3 2025,2025,Operations,Tax,109365.31,99311.35,-10053.96,-9.19,Under Budget,MGR-06,Tax — Operations — Sep 2025
BVA-009001,2025-09,Q3 2025,2025,HR,Revenue,542266.67,404993.43,-137273.24,-25.31,Under Budget,MGR-09,Revenue — HR — Sep 2025
BVA-009002,2025-09,Q3 2025,2025,HR,COGS,624466.34,799753.76,175287.42,28.07,Over Budget,MGR-11,COGS — HR — Sep 2025
BVA-009003,2025-09,Q3 2025,2025,HR,Sales & Mkt,389076.61,452892.47,63815.86,16.4,Over Budget,MGR-01,Sales & Mkt — HR — Sep 2025
BVA-009004,2025-09,Q3 2025,2025,HR,R&D,283365.76,357125.05,73759.29,26.03,Over Budget,MGR-01,R&D — HR — Sep 2025
BVA-009005,2025-09,Q3 2025,2025,HR,G&A,492607.85,418178.31,-74429.54,-15.11,Under Budget,MGR-08,G&A — HR — Sep 2025
BVA-009006,2025-09,Q3 2025,2025,HR,Payroll,530573.57,522963.1,-7610.47,-1.43,Under Budget,MGR-03,Payroll — HR — Sep 2025
BVA-009007,2025-09,Q3 2025,2025,HR,CapEx,516054.67,435607.69,-80446.98,-15.59,Under Budget,MGR-12,CapEx — HR — Sep 2025
BVA-009008,2025-09,Q3 2025,2025,HR,Tax,84562.75,95423.53,10860.78,12.84,Over Budget,MGR-01,Tax — HR — Sep 2025
BVA-009009,2025-09,Q3 2025,2025,Support,Revenue,434474.28,374913.88,-59560.4,-13.71,Under Budget,MGR-15,Revenue — Support — Sep 2025
BVA-009010,2025-09,Q3 2025,2025,Support,COGS,262150.14,286246.37,24096.23,9.19,Over Budget,MGR-02,COGS — Support — Sep 2025
BVA-009011,2025-09,Q3 2025,2025,Support,Sales & Mkt,65889.6,83060.56,17170.96,26.06,Over Budget,MGR-01,Sales & Mkt — Support — Sep 2025
BVA-009012,2025-09,Q3 2025,2025,Support,R&D,174320.31,221496.19,47175.88,27.06,Over Budget,MGR-13,R&D — Support — Sep 2025
BVA-009013,2025-09,Q3 2025,2025,Support,G&A,100375.92,127226.03,26850.11,26.75,Over Budget,MGR-03,G&A — Support — Sep 2025
BVA-009014,2025-09,Q3 2025,2025,Support,Payroll,145154.26,188634.01,43479.75,29.95,Over Budget,MGR-09,Payroll — Support — Sep 2025
BVA-009015,2025-09,Q3 2025,2025,Support,CapEx,260303.53,320151.87,59848.34,22.99,Over Budget,MGR-11,CapEx — Support — Sep 2025
BVA-009016,2025-09,Q3 2025,2025,Support,Tax,278003.32,248194.33,-29808.99,-10.72,Under Budget,MGR-09,Tax — Support — Sep 2025
BVA-009017,2025-09,Q3 2025,2025,Legal,Revenue,420051.28,534314.63,114263.35,27.2,Over Budget,MGR-04,Revenue — Legal — Sep 2025
BVA-009018,2025-09,Q3 2025,2025,Legal,COGS,283062.27,212973.05,-70089.22,-24.76,Under Budget,MGR-05,COGS — Legal — Sep 2025
BVA-009019,2025-09,Q3 2025,2025,Legal,Sales & Mkt,418565.97,467804.82,49238.85,11.76,Over Budget,MGR-08,Sales & Mkt — Legal — Sep 2025
BVA-009020,2025-09,Q3 2025,2025,Legal,R&D,55746.19,40658.64,-15087.55,-27.06,Under Budget,MGR-12,R&D — Legal — Sep 2025
BVA-009021,2025-09,Q3 2025,2025,Legal,G&A,454359.31,440900.64,-13458.67,-2.96,Under Budget,MGR-15,G&A — Legal — Sep 2025
BVA-009022,2025-09,Q3 2025,2025,Legal,Payroll,77910.57,79562.25,1651.68,2.12,Over Budget,MGR-13,Payroll — Legal — Sep 2025
BVA-009023,2025-09,Q3 2025,2025,Legal,CapEx,105119.26,86368.1,-18751.16,-17.84,Under Budget,MGR-04,CapEx — Legal — Sep 2025
BVA-009024,2025-09,Q3 2025,2025,Legal,Tax,547551.58,503748.83,-43802.75,-8.0,Under Budget,MGR-12,Tax — Legal — Sep 2025
BVA-009025,2025-10,Q4 2025,2025,Sales,Revenue,265751.42,262404.8,-3346.62,-1.26,Under Budget,MGR-12,Revenue — Sales — Oct 2025
BVA-009026,2025-10,Q4 2025,2025,Sales,COGS,106520.82,108128.74,1607.92,1.51,Over Budget,MGR-03,COGS — Sales — Oct 2025
BVA-009027,2025-10,Q4 2025,2025,Sales,Sales & Mkt,285841.83,277667.88,-8173.95,-2.86,Under Budget,MGR-05,Sales & Mkt — Sales — Oct 2025
BVA-009028,2025-10,Q4 2025,2025,Sales,R&D,276254.77,263869.68,-12385.09,-4.48,Under Budget,MGR-10,R&D — Sales — Oct 2025
BVA-009029,2025-10,Q4 2025,2025,Sales,G&A,47932.94,48581.14,648.2,1.35,Over Budget,MGR-06,G&A — Sales — Oct 2025
BVA-009030,2025-10,Q4 2025,2025,Sales,Payroll,153339.15,169111.09,15771.94,10.29,Over Budget,MGR-07,Payroll — Sales — Oct 2025
BVA-009031,2025-10,Q4 2025,2025,Sales,CapEx,144943.39,104977.32,-39966.07,-27.57,Under Budget,MGR-07,CapEx — Sales — Oct 2025
BVA-009032,2025-10,Q4 2025,2025,Sales,Tax,259360.84,337259.26,77898.42,30.03,Over Budget,MGR-09,Tax — Sales — Oct 2025
BVA-009033,2025-10,Q4 2025,2025,Engineering,Revenue,374760.02,435612.97,60852.95,16.24,Over Budget,MGR-05,Revenue — Engineering — Oct 2025
BVA-009034,2025-10,Q4 2025,2025,Engineering,COGS,242010.62,322737.8,80727.18,33.36,Over Budget,MGR-08,COGS — Engineering — Oct 2025
BVA-009035,2025-10,Q4 2025,2025,Engineering,Sales & Mkt,613934.75,655242.27,41307.52,6.73,Over Budget,MGR-07,Sales & Mkt — Engineering — Oct 2025
BVA-009036,2025-10,Q4 2025,2025,Engineering,R&D,400036.49,392970.7,-7065.79,-1.77,Under Budget,MGR-06,R&D — Engineering — Oct 2025
BVA-009037,2025-10,Q4 2025,2025,Engineering,G&A,10160.17,7703.77,-2456.4,-24.18,Under Budget,MGR-06,G&A — Engineering — Oct 2025
BVA-009038,2025-10,Q4 2025,2025,Engineering,Payroll,189381.78,235448.07,46066.29,24.32,Over Budget,MGR-10,Payroll — Engineering — Oct 2025
BVA-009039,2025-10,Q4 2025,2025,Engineering,CapEx,375884.89,478832.47,102947.58,27.39,Over Budget,MGR-08,CapEx — Engineering — Oct 2025
BVA-009040,2025-10,Q4 2025,2025,Engineering,Tax,341038.38,360771.36,19732.98,5.79,Over Budget,MGR-12,Tax — Engineering — Oct 2025
BVA-009041,2025-10,Q4 2025,2025,Marketing,Revenue,630327.17,462587.99,-167739.18,-26.61,Under Budget,MGR-05,Revenue — Marketing — Oct 2025
BVA-009042,2025-10,Q4 2025,2025,Marketing,COGS,138490.26,170936.96,32446.7,23.43,Over Budget,MGR-08,COGS — Marketing — Oct 2025
BVA-009043,2025-10,Q4 2025,2025,Marketing,Sales & Mkt,588206.41,597644.07,9437.66,1.6,Over Budget,MGR-01,Sales & Mkt — Marketing — Oct 2025
BVA-009044,2025-10,Q4 2025,2025,Marketing,R&D,587762.44,423007.85,-164754.59,-28.03,Under Budget,MGR-10,R&D — Marketing — Oct 2025
BVA-009045,2025-10,Q4 2025,2025,Marketing,G&A,249299.03,316745.13,67446.1,27.05,Over Budget,MGR-02,G&A — Marketing — Oct 2025
BVA-009046,2025-10,Q4 2025,2025,Marketing,Payroll,145974.31,145773.68,-200.63,-0.14,Under Budget,MGR-02,Payroll — Marketing — Oct 2025
BVA-009047,2025-10,Q4 2025,2025,Marketing,CapEx,497656.18,543466.6,45810.42,9.21,Over Budget,MGR-02,CapEx — Marketing — Oct 2025
BVA-009048,2025-10,Q4 2025,2025,Marketing,Tax,128790.35,141947.3,13156.95,10.22,Over Budget,MGR-15,Tax — Marketing — Oct 2025
BVA-009049,2025-10,Q4 2025,2025,Finance,Revenue,484377.99,465475.51,-18902.48,-3.9,Under Budget,MGR-11,Revenue — Finance — Oct 2025
BVA-009050,2025-10,Q4 2025,2025,Finance,COGS,30855.88,39509.69,8653.81,28.05,Over Budget,MGR-12,COGS — Finance — Oct 2025
BVA-009051,2025-10,Q4 2025,2025,Finance,Sales & Mkt,413327.08,359731.26,-53595.82,-12.97,Under Budget,MGR-04,Sales & Mkt — Finance — Oct 2025
BVA-009052,2025-10,Q4 2025,2025,Finance,R&D,73173.62,82876.86,9703.24,13.26,Over Budget,MGR-11,R&D — Finance — Oct 2025
BVA-009053,2025-10,Q4 2025,2025,Finance,G&A,381062.3,299619.68,-81442.62,-21.37,Under Budget,MGR-02,G&A — Finance — Oct 2025
BVA-009054,2025-10,Q4 2025,2025,Finance,Payroll,620732.73,762262.16,141529.43,22.8,Over Budget,MGR-08,Payroll — Finance — Oct 2025
BVA-009055,2025-10,Q4 2025,2025,Finance,CapEx,189930.75,254924.43,64993.68,34.22,Over Budget,MGR-14,CapEx — Finance — Oct 2025
BVA-009056,2025-10,Q4 2025,2025,Finance,Tax,34204.28,28492.91,-5711.37,-16.7,Under Budget,MGR-12,Tax — Finance — Oct 2025
BVA-009057,2025-10,Q4 2025,2025,Operations,Revenue,576292.91,491321.94,-84970.97,-14.74,Under Budget,MGR-01,Revenue — Operations — Oct 2025
BVA-009058,2025-10,Q4 2025,2025,Operations,COGS,443225.76,468625.08,25399.32,5.73,Over Budget,MGR-13,COGS — Operations — Oct 2025
BVA-009059,2025-10,Q4 2025,2025,Operations,Sales & Mkt,64108.2,57640.9,-6467.3,-10.09,Under Budget,MGR-11,Sales & Mkt — Operations — Oct 2025
BVA-009060,2025-10,Q4 2025,2025,Operations,R&D,669372.53,898485.51,229112.98,34.23,Over Budget,MGR-14,R&D — Operations — Oct 2025
BVA-009061,2025-10,Q4 2025,2025,Operations,G&A,626657.29,693115.41,66458.12,10.61,Over Budget,MGR-10,G&A — Operations — Oct 2025
BVA-009062,2025-10,Q4 2025,2025,Operations,Payroll,634587.02,578484.23,-56102.79,-8.84,Under Budget,MGR-12,Payroll — Operations — Oct 2025
BVA-009063,2025-10,Q4 2025,2025,Operations,CapEx,10483.44,12994.11,2510.67,23.95,Over Budget,MGR-12,CapEx — Operations — Oct 2025
BVA-009064,2025-10,Q4 2025,2025,Operations,Tax,218114.58,267036.29,48921.71,22.43,Over Budget,MGR-03,Tax — Operations — Oct 2025
BVA-009065,2025-10,Q4 2025,2025,HR,Revenue,415472.95,498774.54,83301.59,20.05,Over Budget,MGR-05,Revenue — HR — Oct 2025
BVA-009066,2025-10,Q4 2025,2025,HR,COGS,481824.46,441993.41,-39831.05,-8.27,Under Budget,MGR-03,COGS — HR — Oct 2025
BVA-009067,2025-10,Q4 2025,2025,HR,Sales & Mkt,83897.38,92945.8,9048.42,10.79,Over Budget,MGR-12,Sales & Mkt — HR — Oct 2025
BVA-009068,2025-10,Q4 2025,2025,HR,R&D,239476.79,301219.38,61742.59,25.78,Over Budget,MGR-07,R&D — HR — Oct 2025
BVA-009069,2025-10,Q4 2025,2025,HR,G&A,449792.83,436885.75,-12907.08,-2.87,Under Budget,MGR-15,G&A — HR — Oct 2025
BVA-009070,2025-10,Q4 2025,2025,HR,Payroll,344942.78,259342.8,-85599.98,-24.82,Under Budget,MGR-15,Payroll — HR — Oct 2025
BVA-009071,2025-10,Q4 2025,2025,HR,CapEx,452293.63,542317.33,90023.7,19.9,Over Budget,MGR-07,CapEx — HR — Oct 2025
BVA-009072,2025-10,Q4 2025,2025,HR,Tax,561542.39,638811.56,77269.17,13.76,Over Budget,MGR-09,Tax — HR — Oct 2025
BVA-009073,2025-10,Q4 2025,2025,Support,Revenue,691111.62,745210.97,54099.35,7.83,Over Budget,MGR-11,Revenue — Support — Oct 2025
BVA-009074,2025-10,Q4 2025,2025,Support,COGS,304770.81,252923.76,-51847.05,-17.01,Under Budget,MGR-05,COGS — Support — Oct 2025
BVA-009075,2025-10,Q4 2025,2025,Support,Sales & Mkt,592290.85,634491.92,42201.07,7.13,Over Budget,MGR-12,Sales & Mkt — Support — Oct 2025
BVA-009076,2025-10,Q4 2025,2025,Support,R&D,320241.37,426096.38,105855.01,33.05,Over Budget,MGR-01,R&D — Support — Oct 2025
BVA-009077,2025-10,Q4 2025,2025,Support,G&A,338654.71,393629.11,54974.4,16.23,Over Budget,MGR-15,G&A — Support — Oct 2025
BVA-009078,2025-10,Q4 2025,2025,Support,Payroll,190574.53,182496.89,-8077.64,-4.24,Under Budget,MGR-05,Payroll — Support — Oct 2025
BVA-009079,2025-10,Q4 2025,2025,Support,CapEx,353168.23,367039.69,13871.46,3.93,Over Budget,MGR-09,CapEx — Support — Oct 2025
BVA-009080,2025-10,Q4 2025,2025,Support,Tax,468424.72,613293.91,144869.19,30.93,Over Budget,MGR-03,Tax — Support — Oct 2025
BVA-009081,2025-10,Q4 2025,2025,Legal,Revenue,296771.03,209946.95,-86824.08,-29.26,Under Budget,MGR-12,Revenue — Legal — Oct 2025
BVA-009082,2025-10,Q4 2025,2025,Legal,COGS,31494.84,28410.97,-3083.87,-9.79,Under Budget,MGR-14,COGS — Legal — Oct 2025
BVA-009083,2025-10,Q4 2025,2025,Legal,Sales & Mkt,627816.37,500272.82,-127543.55,-20.32,Under Budget,MGR-09,Sales & Mkt — Legal — Oct 2025
BVA-009084,2025-10,Q4 2025,2025,Legal,R&D,100903.62,112322.29,11418.67,11.32,Over Budget,MGR-04,R&D — Legal — Oct 2025
BVA-009085,2025-10,Q4 2025,2025,Legal,G&A,610680.1,593016.33,-17663.77,-2.89,Under Budget,MGR-12,G&A — Legal — Oct 2025
BVA-009086,2025-10,Q4 2025,2025,Legal,Payroll,575094.98,580556.7,5461.72,0.95,Over Budget,MGR-07,Payroll — Legal — Oct 2025
BVA-009087,2025-10,Q4 2025,2025,Legal,CapEx,483896.83,635407.84,151511.01,31.31,Over Budget,MGR-04,CapEx — Legal — Oct 2025
BVA-009088,2025-10,Q4 2025,2025,Legal,Tax,603899.4,762213.43,158314.03,26.22,Over Budget,MGR-08,Tax — Legal — Oct 2025
BVA-009089,2025-11,Q4 2025,2025,Sales,Revenue,97777.2,128430.15,30652.95,31.35,Over Budget,MGR-01,Revenue — Sales — Nov 2025
BVA-009090,2025-11,Q4 2025,2025,Sales,COGS,672034.81,792098.02,120063.21,17.87,Over Budget,MGR-09,COGS — Sales — Nov 2025
BVA-009091,2025-11,Q4 2025,2025,Sales,Sales & Mkt,33523.48,29219.4,-4304.08,-12.84,Under Budget,MGR-14,Sales & Mkt — Sales — Nov 2025
BVA-009092,2025-11,Q4 2025,2025,Sales,R&D,378144.18,429990.36,51846.18,13.71,Over Budget,MGR-13,R&D — Sales — Nov 2025
BVA-009093,2025-11,Q4 2025,2025,Sales,G&A,491946.64,539940.23,47993.59,9.76,Over Budget,MGR-04,G&A — Sales — Nov 2025
BVA-009094,2025-11,Q4 2025,2025,Sales,Payroll,537050.24,565489.62,28439.38,5.3,Over Budget,MGR-05,Payroll — Sales — Nov 2025
BVA-009095,2025-11,Q4 2025,2025,Sales,CapEx,359058.33,458578.75,99520.42,27.72,Over Budget,MGR-02,CapEx — Sales — Nov 2025
BVA-009096,2025-11,Q4 2025,2025,Sales,Tax,652020.0,810813.2,158793.2,24.35,Over Budget,MGR-08,Tax — Sales — Nov 2025
BVA-009097,2025-11,Q4 2025,2025,Engineering,Revenue,277881.05,268419.72,-9461.33,-3.4,Under Budget,MGR-14,Revenue — Engineering — Nov 2025
BVA-009098,2025-11,Q4 2025,2025,Engineering,COGS,157823.8,177776.09,19952.29,12.64,Over Budget,MGR-13,COGS — Engineering — Nov 2025
BVA-009099,2025-11,Q4 2025,2025,Engineering,Sales & Mkt,167565.08,205170.42,37605.34,22.44,Over Budget,MGR-12,Sales & Mkt — Engineering — Nov 2025
BVA-009100,2025-11,Q4 2025,2025,Engineering,R&D,643293.92,752904.05,109610.13,17.04,Over Budget,MGR-11,R&D — Engineering — Nov 2025
BVA-009101,2025-11,Q4 2025,2025,Engineering,G&A,444167.29,348051.51,-96115.78,-21.64,Under Budget,MGR-01,G&A — Engineering — Nov 2025
BVA-009102,2025-11,Q4 2025,2025,Engineering,Payroll,60448.07,69536.73,9088.66,15.04,Over Budget,MGR-02,Payroll — Engineering — Nov 2025
BVA-009103,2025-11,Q4 2025,2025,Engineering,CapEx,471395.51,495116.73,23721.22,5.03,Over Budget,MGR-03,CapEx — Engineering — Nov 2025
BVA-009104,2025-11,Q4 2025,2025,Engineering,Tax,332874.44,356477.57,23603.13,7.09,Over Budget,MGR-07,Tax — Engineering — Nov 2025
BVA-009105,2025-11,Q4 2025,2025,Marketing,Revenue,239003.06,211205.51,-27797.55,-11.63,Under Budget,MGR-12,Revenue — Marketing — Nov 2025
BVA-009106,2025-11,Q4 2025,2025,Marketing,COGS,539684.95,593297.57,53612.62,9.93,Over Budget,MGR-04,COGS — Marketing — Nov 2025
BVA-009107,2025-11,Q4 2025,2025,Marketing,Sales & Mkt,405577.91,472369.16,66791.25,16.47,Over Budget,MGR-02,Sales & Mkt — Marketing — Nov 2025
BVA-009108,2025-11,Q4 2025,2025,Marketing,R&D,135648.15,143963.39,8315.24,6.13,Over Budget,MGR-08,R&D — Marketing — Nov 2025
BVA-009109,2025-11,Q4 2025,2025,Marketing,G&A,347154.08,382175.4,35021.32,10.09,Over Budget,MGR-09,G&A — Marketing — Nov 2025
BVA-009110,2025-11,Q4 2025,2025,Marketing,Payroll,676355.75,582065.81,-94289.94,-13.94,Under Budget,MGR-05,Payroll — Marketing — Nov 2025
BVA-009111,2025-11,Q4 2025,2025,Marketing,CapEx,678176.84,797316.14,119139.3,17.57,Over Budget,MGR-09,CapEx — Marketing — Nov 2025
BVA-009112,2025-11,Q4 2025,2025,Marketing,Tax,357511.37,481315.27,123803.9,34.63,Over Budget,MGR-08,Tax — Marketing — Nov 2025
BVA-009113,2025-11,Q4 2025,2025,Finance,Revenue,277156.61,284789.08,7632.47,2.75,Over Budget,MGR-14,Revenue — Finance — Nov 2025
BVA-009114,2025-11,Q4 2025,2025,Finance,COGS,265791.01,350618.9,84827.89,31.92,Over Budget,MGR-05,COGS — Finance — Nov 2025
BVA-009115,2025-11,Q4 2025,2025,Finance,Sales & Mkt,422717.45,411987.43,-10730.02,-2.54,Under Budget,MGR-05,Sales & Mkt — Finance — Nov 2025
BVA-009116,2025-11,Q4 2025,2025,Finance,R&D,479236.13,513091.23,33855.1,7.06,Over Budget,MGR-01,R&D — Finance — Nov 2025
BVA-009117,2025-11,Q4 2025,2025,Finance,G&A,588141.52,506645.8,-81495.72,-13.86,Under Budget,MGR-06,G&A — Finance — Nov 2025
BVA-009118,2025-11,Q4 2025,2025,Finance,Payroll,52143.66,69722.61,17578.95,33.71,Over Budget,MGR-15,Payroll — Finance — Nov 2025
BVA-009119,2025-11,Q4 2025,2025,Finance,CapEx,518248.63,598276.37,80027.74,15.44,Over Budget,MGR-04,CapEx — Finance — Nov 2025
BVA-009120,2025-11,Q4 2025,2025,Finance,Tax,172178.9,131239.1,-40939.8,-23.78,Under Budget,MGR-09,Tax — Finance — Nov 2025
BVA-009121,2025-11,Q4 2025,2025,Operations,Revenue,330217.69,336515.11,6297.42,1.91,Over Budget,MGR-10,Revenue — Operations — Nov 2025
BVA-009122,2025-11,Q4 2025,2025,Operations,COGS,319633.4,277434.59,-42198.81,-13.2,Under Budget,MGR-10,COGS — Operations — Nov 2025
BVA-009123,2025-11,Q4 2025,2025,Operations,Sales & Mkt,445875.13,446319.52,444.39,0.1,Over Budget,MGR-03,Sales & Mkt — Operations — Nov 2025
BVA-009124,2025-11,Q4 2025,2025,Operations,R&D,342647.27,405529.24,62881.97,18.35,Over Budget,MGR-01,R&D — Operations — Nov 2025
BVA-009125,2025-11,Q4 2025,2025,Operations,G&A,15223.56,13713.68,-1509.88,-9.92,Under Budget,MGR-07,G&A — Operations — Nov 2025
BVA-009126,2025-11,Q4 2025,2025,Operations,Payroll,647649.54,488521.09,-159128.45,-24.57,Under Budget,MGR-07,Payroll — Operations — Nov 2025
BVA-009127,2025-11,Q4 2025,2025,Operations,CapEx,290186.01,223114.88,-67071.13,-23.11,Under Budget,MGR-13,CapEx — Operations — Nov 2025
BVA-009128,2025-11,Q4 2025,2025,Operations,Tax,132784.36,110502.42,-22281.94,-16.78,Under Budget,MGR-05,Tax — Operations — Nov 2025
BVA-009129,2025-11,Q4 2025,2025,HR,Revenue,45168.64,35853.22,-9315.42,-20.62,Under Budget,MGR-09,Revenue — HR — Nov 2025
BVA-009130,2025-11,Q4 2025,2025,HR,COGS,310440.76,350532.14,40091.38,12.91,Over Budget,MGR-15,COGS — HR — Nov 2025
BVA-009131,2025-11,Q4 2025,2025,HR,Sales & Mkt,31948.37,37321.61,5373.24,16.82,Over Budget,MGR-03,Sales & Mkt — HR — Nov 2025
BVA-009132,2025-11,Q4 2025,2025,HR,R&D,241851.22,175458.15,-66393.07,-27.45,Under Budget,MGR-07,R&D — HR — Nov 2025
BVA-009133,2025-11,Q4 2025,2025,HR,G&A,697861.88,640657.84,-57204.04,-8.2,Under Budget,MGR-14,G&A — HR — Nov 2025
BVA-009134,2025-11,Q4 2025,2025,HR,Payroll,80941.87,82578.74,1636.87,2.02,Over Budget,MGR-10,Payroll — HR — Nov 2025
BVA-009135,2025-11,Q4 2025,2025,HR,CapEx,257854.44,345723.12,87868.68,34.08,Over Budget,MGR-14,CapEx — HR — Nov 2025
BVA-009136,2025-11,Q4 2025,2025,HR,Tax,36163.85,41848.7,5684.85,15.72,Over Budget,MGR-06,Tax — HR — Nov 2025
BVA-009137,2025-11,Q4 2025,2025,Support,Revenue,210713.58,156687.36,-54026.22,-25.64,Under Budget,MGR-11,Revenue — Support — Nov 2025
BVA-009138,2025-11,Q4 2025,2025,Support,COGS,260365.29,318308.63,57943.34,22.25,Over Budget,MGR-02,COGS — Support — Nov 2025
BVA-009139,2025-11,Q4 2025,2025,Support,Sales & Mkt,551552.66,737429.81,185877.15,33.7,Over Budget,MGR-09,Sales & Mkt — Support — Nov 2025
BVA-009140,2025-11,Q4 2025,2025,Support,R&D,237457.45,220409.18,-17048.27,-7.18,Under Budget,MGR-09,R&D — Support — Nov 2025
BVA-009141,2025-11,Q4 2025,2025,Support,G&A,288812.32,368333.71,79521.39,27.53,Over Budget,MGR-05,G&A — Support — Nov 2025
BVA-009142,2025-11,Q4 2025,2025,Support,Payroll,372883.79,388043.13,15159.34,4.07,Over Budget,MGR-01,Payroll — Support — Nov 2025
BVA-009143,2025-11,Q4 2025,2025,Support,CapEx,63900.26,56616.19,-7284.07,-11.4,Under Budget,MGR-03,CapEx — Support — Nov 2025
BVA-009144,2025-11,Q4 2025,2025,Support,Tax,149171.23,144306.52,-4864.71,-3.26,Under Budget,MGR-15,Tax — Support — Nov 2025
BVA-009145,2025-11,Q4 2025,2025,Legal,Revenue,675170.07,553302.62,-121867.45,-18.05,Under Budget,MGR-11,Revenue — Legal — Nov 2025
BVA-009146,2025-11,Q4 2025,2025,Legal,COGS,512414.8,447521.47,-64893.33,-12.66,Under Budget,MGR-04,COGS — Legal — Nov 2025
BVA-009147,2025-11,Q4 2025,2025,Legal,Sales & Mkt,556699.73,610045.4,53345.67,9.58,Over Budget,MGR-15,Sales & Mkt — Legal — Nov 2025
BVA-009148,2025-11,Q4 2025,2025,Legal,R&D,526048.04,686793.01,160744.97,30.56,Over Budget,MGR-09,R&D — Legal — Nov 2025
BVA-009149,2025-11,Q4 2025,2025,Legal,G&A,410719.41,551487.93,140768.52,34.27,Over Budget,MGR-01,G&A — Legal — Nov 2025
